•ÈÀCategory,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total
a,20th Century,Books,Grassroots at the Gateway,,1,b,,,,0.5
a,20th Century,Books,Guardian of the Presidency,,1,b,,,,0.5
a,20th Century,Books,"Guten Tag, Y'all",,1,b,,,,0.5
a,20th Century,Books,Haiti and the Uses of America,,1,b,,,,0.5
a,20th Century,Books,"Hanoi Journal, 1967",,1,b,,,,0.5
a,20th Century,Books,Hard Line,,1,b,,,,0.5
a,20th Century,Books,Hard Times and New Deal in Kentucky,,1,b,,,,0.5
a,20th Century,Books,"Hardhats, Hippies, and Hawks",,1,b,,,,0.5
a,20th Century,Books,Harlan Miners Speak,,1,b,,,,0.5
a,20th Century,Books,Harlem's Rattlers and the Great War,,1,b,,,,0.5
a,20th Century,Books,Harry and Arthur,,1,b,,,,0.5
a,20th Century,Books,"Harry Partch, Hobo Composer",,1,b,,,,0.5
a,20th Century,Books,Harry Truman and the Struggle for Racial Justice,,1,b,,,,0.5
a,20th Century,Books,Health at Risk,,1,b,,,,0.5
a,20th Century,Books,Hear My Sad Story,,1,b,,,,0.5
a,20th Century,Books,Hedda Hopper’s Hollywood,,1,b,,,,0.5
a,20th Century,Books,Henry Kissinger and the American Century,,1,b,,,,0.5
a,20th Century,Books,Henry Wallace's 1948 Presidential Campaign and the Future of Postwar Liberalism,,1,b,,,,0.5
a,20th Century,Books,"Here, George Washington Was Born",,1,b,,,,0.5
a,20th Century,Books,Historians on the Homefront,,1,b,,,,0.5
a,20th Century,Books,History Comes Alive,,1,b,,,,0.5
a,20th Century,Books,History of the American Newspaper Publishers Association,,1,b,,,,0.5
a,20th Century,Books,"History, Memory, and the Literary Left",,1,b,,,,0.5
a,20th Century,Books,Hollywood Divided,,1,b,,,,0.5
a,20th Century,Books,Hollywood's Last Golden Age,,1,b,,,,0.5
a,20th Century,Books,Holocaust,,1,b,,,,0.5
a,20th Century,Books,Home Grown,,1,b,,,,0.5
a,20th Century,Books,Home in Hollywood,,1,b,,,,0.5
a,20th Century,Books,Homeless,,1,b,,,,0.5
a,20th Century,Books,Homer Lea,,1,b,,,,0.5
a,20th Century,Books,Homesteading Space,,1,b,,,,0.5
a,20th Century,Books,Hoover's FBI and the Fourth Estate,,1,b,,,,0.5
a,20th Century,Books,Hoover's Secret War against Axis Spies,,1,b,,,,0.5
a,20th Century,Books,Hoover's War on Gays,,1,b,,,,0.5
a,20th Century,Books,Hope and Danger in the New South City,,1,b,,,,0.5
a,20th Century,Books,Hope and Folly,,1,b,,,,0.5
a,20th Century,Books,Hope in a Jar,,1,b,,,,0.5
a,20th Century,Books,Household Accounts,,1,b,,,,0.5
a,20th Century,Books,Howard Fast,,1,b,,,,0.5
a,20th Century,Books,Human Rights and the Negotiation of American Power,,1,b,,,,0.5
a,20th Century,Books,I Fight for a Living,,1,b,,,,0.5
a,20th Century,Books,I Like Ike,,1,b,,,,0.5
a,20th Century,Books,I Must be a Part of this War: A German American's Fight against Hitler and Nazism,,1,b,,,,0.5
a,20th Century,Books,Ideology and U.S. Foreign Policy,,1,b,,,,0.5
a,20th Century,Books,Idlewild,,1,b,,,,0.5
a,20th Century,Books,Imagining the Middle East,,1,b,,,,0.5
a,20th Century,Books,Imagining Tombstone,,1,b,,,,0.5
a,20th Century,Books,Impact of War on Federal Personnel Administration,,1,b,,,,0.5
a,20th Century,Books,Imperfect Strangers,,1,b,,,,0.5
a,20th Century,Books,Imperial Affects,,1,b,,,,0.5
a,20th Century,Books,Imperial Brotherhood,,1,b,,,,0.5
a,20th Century,Books,In Defense of Justice,,1,b,,,,0.5
a,20th Century,Books,In His Own Right,,1,b,,,,0.5
a,20th Century,Books,In Peace and Freedom,,1,b,,,,0.5
a,20th Century,Books,In Rare Form,,1,b,,,,0.5
a,20th Century,Books,In Remembrance of Emmett Till,,1,b,,,,0.5
a,20th Century,Books,In Search of the Mexican Beverly Hills,,1,b,,,,0.5
a,20th Century,Books,In the Catskills,,1,b,,,,0.5
a,20th Century,Books,In the Cause of Freedom,,1,b,,,,0.5
a,20th Century,Books,In the Crossfire,,1,b,,,,0.5
a,20th Century,Books,In the Hegemon's Shadow,,1,b,,,,0.5
a,20th Century,Books,In the Shadow of FDR,,1,b,,,,0.5
a,20th Century,Books,In the Words of Theodore Roosevelt,,1,b,,,,0.5
a,20th Century,Books,Incarcerating the Crisis,,1,b,,,,0.5
a,20th Century,Books,Insatiable Appetites,,1,b,,,,0.5
a,20th Century,Books,Inside the Castle,,1,b,,,,0.5
a,20th Century,Books,Integrating the 40 Acres,,1,b,,,,0.5
a,20th Century,Books,Integrating the Gridiron,,1,b,,,,0.5
a,20th Century,Books,Intellectuals Incorporated,,1,b,,,,0.5
a,20th Century,Books,Interconnections,,1,b,,,,0.5
a,20th Century,Books,Intersections: The Grand Concourse at 100,,1,b,,,,0.5
a,20th Century,Books,"Intervention and Dollar Diplomacy in the Caribbean, 1900-1921",,1,b,,,,0.5
a,20th Century,Books,Intervention in the Caribbean,,1,b,,,,0.5
a,20th Century,Books,Into the Pulpit,,1,b,,,,0.5
a,20th Century,Books,Invasion of the Mind Snatchers,,1,b,,,,0.5
a,20th Century,Books,Inventing the Egghead,,1,b,,,,0.5
a,20th Century,Books,Invisible Enemies,,1,b,,,,0.5
a,20th Century,Books,Iran-Contra,,1,b,,,,0.5
a,20th Century,Books,"Irish Immigrants in New York City, 1945-1995",,1,b,,,,0.5
a,20th Century,Books,Irish-American Autobiography,,1,b,,,,0.5
a,20th Century,Books,Irma,,1,b,,,,0.5
a,20th Century,Books,Islands of Empire,,1,b,,,,0.5
a,20th Century,Books,J. Edgar Hoover Goes to the Movies,,1,b,,,,0.5
a,20th Century,Books,Jack London,,1,b,,,,0.5
a,20th Century,Books,James Baldwin,,1,b,,,,0.5
a,20th Century,Books,James K. Humphrey and the Sabbath-Day Adventists,,1,b,,,,0.5
a,20th Century,Books,James K. McGuire,,1,b,,,,0.5
a,20th Century,Books,"James P. Cannon and the Origins of the American Revolutionary Left, 1890-1928",,1,b,,,,0.5
a,20th Century,Books,Japanese American Resettlement through the Lens,,1,b,,,,0.5
a,20th Century,Books,Japanese Women and the Transnational Feminist Movement before World War II,,1,b,,,,0.5
a,20th Century,Books,Jazz Diplomacy,,1,b,,,,0.5
a,20th Century,Books,Jewish Radicals,,1,b,,,,0.5
a,20th Century,Books,Jews and Booze,,1,b,,,,0.5
a,20th Century,Books,Jim and Jap Crow,,1,b,,,,0.5
a,20th Century,Books,Jim Crow Terminals,,1,b,,,,0.5
a,20th Century,Books,"Jimmy Carter, the Politics of Family, and the Rise of the Religious Right",,1,b,,,,0.5
a,20th Century,Books,Joe DiMaggio,,1,b,,,,0.5
a,20th Century,Books,Joe Louis,,1,b,,,,0.5
a,20th Century,Books,Jury Discrimination,,1,b,,,,0.5
a,20th Century,Books,Just Words,,1,b,,,,0.5
a,20th Century,Books,Justice Brennan,,1,b,,,,0.5
a,20th Century,Books,"Kansas Baseball, 1858-1941",,1,b,,,,0.5
a,20th Century,Books,Karl Polanyi,,1,b,,,,0.5
a,20th Century,Books,Katharine and R. J. Reynolds,,1,b,,,,0.5
a,20th Century,Books,Keep On Keeping On,,1,b,,,,0.5
a,20th Century,Books,Keeping Up with the Joneses,,1,b,,,,0.5
a,20th Century,Books,Kentucky Marine,,1,b,,,,0.5
a,20th Century,Books,Killing for Coal,,1,b,,,,0.5
a,20th Century,Books,Kingdom to Commune,,1,b,,,,0.5
a,20th Century,Books,Kirby's Way,,1,b,,,,0.5
a,20th Century,Books,Knocking on the Door,,1,b,,,,0.5
a,20th Century,Books,"La Alemania nacionalsocialista, la Scadta y la aviación colombiana en la década de los 1930",,1,b,,,,0.5
a,20th Century,Books,Labor Rights Are Civil Rights,,1,b,,,,0.5
a,20th Century,Books,Labor Under Fire,,1,b,,,,0.5
a,20th Century,Books,Ladies of the Ticker,,1,b,,,,0.5
a,20th Century,Books,Late Modernism,,1,b,,,,0.5
a,20th Century,Books,Latino Pentecostals in America,,1,b,,,,0.5
a,20th Century,Books,Leaders at War,,1,b,,,,0.5
a,20th Century,Books,Leaders of Their Race,,1,b,,,,0.5
a,20th Century,Books,Leak,,1,b,,,,0.5
a,20th Century,Books,Lee Harvey Oswald as I Knew Him,,1,b,,,,0.5
a,20th Century,Books,Legal Orientalism,,1,b,,,,0.5
a,20th Century,Books,Liberation in Print,,1,b,,,,0.5
a,20th Century,Books,Liberty and Justice for All?,,1,b,,,,0.5
a,20th Century,Books,Life on the Press,,1,b,,,,0.5
a,20th Century,Books,Lincoln Gordon,,1,b,,,,0.5
a,20th Century,Books,Listening to the Page,,1,b,,,,0.5
a,20th Century,Books,"Little Magazine, World Form",,1,b,,,,0.5
a,20th Century,Books,Little Rock,,1,b,,,,0.5
a,20th Century,Books,Little White Houses,,1,b,,,,0.5
a,20th Century,Books,Live All You Can,,1,b,,,,0.5
a,20th Century,Books,Living It Up,,1,b,,,,0.5
a,20th Century,Books,Lochner v. New York,,1,b,,,,0.5
a,20th Century,Books,Long Green,,1,b,,,,0.5
a,20th Century,Books,Longing for the Bomb,,1,b,,,,0.5
a,20th Century,Books,Looking Back on the Vietnam War,,1,b,,,,0.5
a,20th Century,Books,Losing Binh Dinh,,1,b,,,,0.5
a,20th Century,Books,Losing Hearts and Minds,,1,b,,,,0.5
a,20th Century,Books,Losing the Center,,1,b,,,,0.5
a,20th Century,Books,Lost in the USA,,1,b,,,,0.5
a,20th Century,Books,Lou Henry Hoover,,1,b,,,,0.5
a,20th Century,Books,Loyalty and Liberty,,1,b,,,,0.5
a,20th Century,Books,Lyrics of Sunshine and Shadow,,1,b,,,,0.5
a,20th Century,Books,MacArthur's Korean War Generals,,1,b,,,,0.5
a,20th Century,Books,Madison Avenue and the Color Line,,1,b,,,,0.5
a,20th Century,Books,Making a Way out of No Way,,1,b,,,,0.5
a,20th Century,Books,Making American Boys,,1,b,,,,0.5
a,20th Century,Books,Making Black History,,1,b,,,,0.5
a,20th Century,Books,Making Legal History,,1,b,,,,0.5
a,20th Century,Books,Making Men Moral,,1,b,,,,0.5
a,20th Century,Books,Making Seafood Sustainable,,1,b,,,,0.5
a,20th Century,Books,Making Sense of American Liberalism,,1,b,,,,0.5
a,20th Century,Books,Making the News Popular,,1,b,,,,0.5
a,20th Century,Books,Making the Unipolar Moment,,1,b,,,,0.5
a,20th Century,Books,Making the World Safe for Workers,,1,b,,,,0.5
a,20th Century,Books,"Making War, Making Women",,1,b,,,,0.5
a,20th Century,Books,Malcolm X's Michigan Worldview,,1,b,,,,0.5
a,20th Century,Books,Mapping Decline,,1,b,,,,0.5
a,20th Century,Books,Mapping the Cold War,,1,b,,,,0.5
a,20th Century,Books,Mapping Wonderlands,,1,b,,,,0.5
a,20th Century,Books,May We Forever Stand,,1,b,,,,0.5
a,20th Century,Books,Measuring America,,1,b,,,,0.5
a,20th Century,Books,Messengers of the Right,,1,b,,,,0.5
a,20th Century,Books,Mexicans in the Making of America,,1,b,,,,0.5
a,20th Century,Books,Middle Class Union,,1,b,,,,0.5
a,20th Century,Books,Militant Visions,,1,b,,,,0.5
a,20th Century,Books,Militarism in a Global Age,,1,b,,,,0.5
a,20th Century,Books,Misremembering Dr. King,,1,b,,,,0.5
a,20th Century,Books,Miss You,,1,b,,,,0.5
a,20th Century,Books,Model City Blues,,1,b,,,,0.5
a,20th Century,Books,Model Immigrants and Undesirable Aliens,,1,b,,,,0.5
a,20th Century,Books,"Modern Food, Moral Food",,1,b,,,,0.5
a,20th Century,Books,Modernist America,,1,b,,,,0.5
a,20th Century,Books,Modernity and the Great Depression,,1,b,,,,0.5
a,20th Century,Books,Moonshiners and Prohibitionists,,1,b,,,,0.5
a,20th Century,Books,Moral Minority,,1,b,,,,0.5
a,20th Century,Books,Morality's Muddy Waters,,1,b,,,,0.5
a,20th Century,Books,More Equal Than Others,,1,b,,,,0.5
a,20th Century,Books,Morning in America,,1,b,,,,0.5
a,20th Century,Books,Mothers of Conservatism,,1,b,,,,0.5
a,20th Century,Books,Mountaineer Jamboree,,1,b,,,,0.5
a,20th Century,Books,Moving Performances,,1,b,,,,0.5
a,20th Century,Books,Mr. Democrat,,1,b,,,,0.5
a,20th Century,Books,"Murder, Inc., and the Moral Life",,1,b,,,,0.5
a,20th Century,Books,Murrow's Cold War,,1,b,,,,0.5
a,20th Century,Books,Music in the Age of Anxiety,,1,b,,,,0.5
a,20th Century,Books,My Desire for History,,1,b,,,,0.5
a,20th Century,Books,My Work Is That of Conservation,,1,b,,,,0.5
a,20th Century,Books,Nancy Reagan,,1,b,,,,0.5
a,20th Century,Books,Nation Building in South Korea,,1,b,,,,0.5
a,20th Century,Books,Nations Divided,,1,b,,,,0.5
a,20th Century,Books,Native Activism in Cold War America,,1,b,,,,0.5
a,20th Century,Books,Negotiating Paradise,,1,b,,,,0.5
a,20th Century,Books,New Deal and States,,1,b,,,,0.5
a,20th Century,Books,New Italian Migrations to the United States,,1,b,,,,0.5
a,20th Century,Books,New Italian Migrations to the United States,,1,b,,,,0.5
a,20th Century,Books,New Negro Politics in the Jim Crow South,,1,b,,,,0.5
a,20th Century,Books,New Orleans after the Promises,,1,b,,,,0.5
a,20th Century,Books,Next Time We Strike,,1,b,,,,0.5
a,20th Century,Books,Nexus,,1,b,,,,0.5
a,20th Century,Books,Nicholas Miraculous,,1,b,,,,0.5
a,20th Century,Books,Nightclub City,,1,b,,,,0.5
a,20th Century,Books,Nights at Rizzoli,,1,b,,,,0.5
a,20th Century,Books,Nixon's Back Channel to Moscow,,1,b,,,,0.5
a,20th Century,Books,No Direction Home,,1,b,,,,0.5
a,20th Century,Books,No Man's Land,,1,b,,,,0.5
a,20th Century,Books,No Permanent Waves,,1,b,,,,0.5
a,20th Century,Books,No Votes for Women,,1,b,,,,0.5
a,20th Century,Books,Not Alms but Opportunity,,1,b,,,,0.5
a,20th Century,Books,Not without Our Consent,,1,b,,,,0.5
a,20th Century,Books,Notes from the Minefield,,1,b,,,,0.5
a,20th Century,Books,Nothing Less Than War,,1,b,,,,0.5
a,20th Century,Books,Nuclear Apartheid,,1,b,,,,0.5
a,20th Century,Books,Of Little Comfort,,1,b,,,,0.5
a,20th Century,Books,Off the Main Lines,,1,b,,,,0.5
a,20th Century,Books,On Behalf of the Family Farm,,1,b,,,,0.5
a,20th Century,Books,On the Corner,,1,b,,,,0.5
a,20th Century,Books,On the Irish Waterfront,,1,b,,,,0.5
a,20th Century,Books,On the Margins of Citizenship,,1,b,,,,0.5
a,20th Century,Books,On the Trail of the D.C. Sniper,,1,b,,,,0.5
a,20th Century,Books,"One World, Big Screen",,1,b,,,,0.5
a,20th Century,Books,Opening NATO's Door,,1,b,,,,0.5
a,20th Century,Books,Operation Breadbasket,,1,b,,,,0.5
a,20th Century,Books,Oppenheimer Is Watching Me,,1,b,,,,0.5
a,20th Century,Books,Organizing the Breathless,,1,b,,,,0.5
a,20th Century,Books,Origins of Soviet American Diplomacy,,1,b,,,,0.5
a,20th Century,Books,Our Hero,,1,b,,,,0.5
a,20th Century,Books,Our Man in Mexico,,1,b,,,,0.5
a,20th Century,Books,Out of Oakland,,1,b,,,,0.5
a,20th Century,Books,Out of the Horrors of War,,1,b,,,,0.5
a,20th Century,Books,Outposts on the Frontier,,1,b,,,,0.5
a,20th Century,Books,Outside the Paint,,1,b,,,,0.5
a,20th Century,Books,Pan American Women,,1,b,,,,0.5
a,20th Century,Books,Partly Colored,,1,b,,,,0.5
a,20th Century,Books,Passion for Reality,,1,b,,,,0.5
a,20th Century,Books,"Passionately Human, No Less Divine",,1,b,,,,0.5
a,20th Century,Books,Paul V. McNutt and the Age of FDR,,1,b,,,,0.5
a,20th Century,Books,Pauli Murray and Caroline Ware,,1,b,,,,0.5
a,20th Century,Books,Peace and Freedom,,1,b,,,,0.5
a,20th Century,Books,Peace Corps Fantasies,,1,b,,,,0.5
a,20th Century,Books,Peddling Protectionism,,1,b,,,,0.5
a,20th Century,Books,Pedestrian Modern,,1,b,,,,0.5
a,20th Century,Books,Pen and Sword,,1,b,,,,0.5
a,20th Century,Books,Pennsylvania Mining Families,,1,b,,,,0.5
a,20th Century,Books,"Pesticides, A Love Story",,1,b,,,,0.5
a,20th Century,Books,Piety and Public Funding,,1,b,,,,0.5
a,20th Century,Books,Pink-Slipped,,1,b,,,,0.5
a,20th Century,Books,Pioneering History on Two Continents,,1,b,,,,0.5
a,20th Century,Books,Pivotal Decade,,1,b,,,,0.5
a,20th Century,Books,Planning Democracy,,1,b,,,,0.5
a,20th Century,Books,Playing the Numbers,,1,b,,,,0.5
a,20th Century,Books,Playing War,,1,b,,,,0.5
a,20th Century,Books,Plowed Under,,1,b,,,,0.5
a,20th Century,Books,Pocketbook Politics,,1,b,,,,0.5
a,20th Century,Books,Policing Sexuality,,1,b,,,,0.5
a,20th Century,Books,Political Freud,,1,b,,,,0.5
a,20th Century,Books,Political Manhood,,1,b,,,,0.5
a,20th Century,Books,Political Vocabularies,,1,b,,,,0.5
a,20th Century,Books,Political Writings,,1,b,,,,0.5
a,20th Century,Books,Post-Westerns,,1,b,,,,0.5
a,20th Century,Books,Poverty Knowledge,,1,b,,,,0.5
a,20th Century,Books,Power Lines,,1,b,,,,0.5
a,20th Century,Books,Power on the Hudson,,1,b,,,,0.5
a,20th Century,Books,Power to the Poor,,1,b,,,,0.5
a,20th Century,Books,Powerful and Brutal Weapons,,1,b,,,,0.5
a,20th Century,Books,Pre-Gay L.A.,,1,b,,,,0.5
a,20th Century,Books,Prefiguring Postblackness,,1,b,,,,0.5
a,20th Century,Books,Prescription for Heterosexuality,,1,b,,,,0.5
a,20th Century,Books,President of the Other America,,1,b,,,,0.5
a,20th Century,Books,Prisoners of Myth,,1,b,,,,0.5
a,20th Century,Books,Prisons and Patriots,,1,b,,,,0.5
a,20th Century,Books,Privileged and Confidential,,1,b,,,,0.5
a,20th Century,Books,Producer of Controversy,,1,b,,,,0.5
a,20th Century,Books,Producing Fashion,,1,b,,,,0.5
a,20th Century,Books,Progressive Inequality,,1,b,,,,0.5
a,20th Century,Books,Prohibition Gangsters,,1,b,,,,0.5
a,20th Century,Books,Project Plowshare,,1,b,,,,0.5
a,20th Century,Books,Promiscuous,,1,b,,,,0.5
a,20th Century,Books,Promise and Peril,,1,b,,,,0.5
a,20th Century,Books,Property Rites,,1,b,,,,0.5
a,20th Century,Books,Prophet from Plains,,1,b,,,,0.5
a,20th Century,Books,Prophet Singer,,1,b,,,,0.5
a,20th Century,Books,"Prophet, Pariah, and Pioneer",,1,b,,,,0.5
a,20th Century,Books,Protestant-Catholic Relations in America,,1,b,,,,0.5
a,20th Century,Books,Public Culture,,1,b,,,,0.5
a,20th Century,Books,Public Housing That Worked,,1,b,,,,0.5
a,20th Century,Books,Public Workers,,1,b,,,,0.5
a,20th Century,Books,Puerto Rico in the American Century,,1,b,,,,0.5
a,20th Century,Books,Pulitzer's Gold,,1,b,,,,0.5
a,20th Century,Books,Pursuing Privacy in Cold War America,,1,b,,,,0.5
a,20th Century,Books,Putting the Barn Before the House,,1,b,,,,0.5
a,20th Century,Books,Quaker Brotherhood,,1,b,,,,0.5
a,20th Century,Books,Queer Clout,,1,b,,,,0.5
a,20th Century,Books,Rabble Rousers,,1,b,,,,0.5
a,20th Century,Books,Race against Empire,,1,b,,,,0.5
a,20th Century,Books,Race and Real Estate,,1,b,,,,0.5
a,20th Century,Books,Race and Renaissance,,1,b,,,,0.5
a,20th Century,Books,Race News,,1,b,,,,0.5
a,20th Century,Books,Race Unmasked,,1,b,,,,0.5
a,20th Century,Books,"Race, Riots, and Roller Coasters",,1,b,,,,0.5
a,20th Century,Books,Racial Ambiguity in Asian American Culture,,1,b,,,,0.5
a,20th Century,Books,Racial Indigestion,,1,b,,,,0.5
a,20th Century,Books,Racial Reckoning,,1,b,,,,0.5
a,20th Century,Books,Racial Union,,1,b,,,,0.5
a,20th Century,Books,Racism in the Nation's Service,,1,b,,,,0.5
a,20th Century,Books,Radiation Nation,,1,b,,,,0.5
a,20th Century,Books,Radical Innocence,,1,b,,,,0.5
a,20th Century,Books,Radical Intellect,,1,b,,,,0.5
a,20th Century,Books,Radical Pacifism in Modern America,,1,b,,,,0.5
a,20th Century,Books,Radical Relations,,1,b,,,,0.5
a,20th Century,Books,"Radicalism in the Mountain West, 1890-1920",,1,b,,,,0.5
a,20th Century,Books,Radicals on the Road,,1,b,,,,0.5
a,20th Century,Books,Radio Utopia,,1,b,,,,0.5
a,20th Century,Books,Rage in the Gate City,,1,b,,,,0.5
a,20th Century,Books,Raising Government Children,,1,b,,,,0.5
a,20th Century,Books,Raising Racists,,1,b,,,,0.5
a,20th Century,Books,Raising the World,,1,b,,,,0.5
a,20th Century,Books,Randall Jarrell and His Age,,1,b,,,,0.5
a,20th Century,Books,Rape in Chicago,,1,b,,,,0.5
a,20th Century,Books,Reading Appalachia from Left to Right,,1,b,,,,0.5
a,20th Century,Books,Reading Places,,1,b,,,,0.5
a,20th Century,Books,Reagan and the World,,1,b,,,,0.5
a,20th Century,Books,Reagan's Legacy in a World Transformed,,1,b,,,,0.5
a,20th Century,Books,Reassuring the Reluctant Warriors,,1,b,,,,0.5
a,20th Century,Books,Reclaiming American Virtue,,1,b,,,,0.5
a,20th Century,Books,Red Scare,,1,b,,,,0.5
a,20th Century,Books,Redemption and Revolution,,1,b,,,,0.5
a,20th Century,Books,Reds at the Blackboard,,1,b,,,,0.5
a,20th Century,Books,Reform or Repression,,1,b,,,,0.5
a,20th Century,Books,Reforming Fictions,,1,b,,,,0.5
a,20th Century,Books,Reimagining Indian Country,,1,b,,,,0.5
a,20th Century,Books,Reinventing Childhood After World War II,,1,b,,,,0.5
a,20th Century,Books,Relentless Reformer,,1,b,,,,0.5
a,20th Century,Books,Religion and the Rise of Jim Crow in New Orleans,,1,b,,,,0.5
a,20th Century,Books,Religious Freedom,,1,b,,,,0.5
a,20th Century,Books,Religious Rhetoric and American Politics,,1,b,,,,0.5
a,20th Century,Books,Reluctant Crusaders,,1,b,,,,0.5
a,20th Century,Books,Remaking Dixie,,1,b,,,,0.5
a,20th Century,Books,Remaking the American Patient,,1,b,,,,0.5
a,20th Century,Books,Remaking the Heartland,,1,b,,,,0.5
a,20th Century,Books,Remaking the Rural South,,1,b,,,,0.5
a,20th Century,Books,Remaking the Rust Belt,,1,b,,,,0.5
a,20th Century,Books,Remembering America,,1,b,,,,0.5
a,20th Century,Books,Remembering World War I in America,,1,b,,,,0.5
a,20th Century,Books,Renegade,,1,b,,,,0.5
a,20th Century,Books,"Replays, Rivalries, and Rumbles",,1,b,,,,0.5
